cve_muni,entidad,municipio,ic_rezedu_porcentaje,ic_asalud_porcentaje,ic_segsoc_porcentaje,ic_cv_porcentaje,ic_sbv_porcentaje,ic_ali_porcentaje
15009,México,Amecameca,10.4614191214,17.2673182535,67.4224250298,20.9547778765,7.5091089859,13.0754144182
15010,México,Apaxco,13.7209189499,22.8655318527,59.550621747,6.0463668087,5.3617526297,14.0814885637
15011,México,Atenco,12.6634457303,18.8910539816,69.7675888794,13.6851130708,6.9859776997,20.578790257
15012,México,Atizapán,15.5608186493,12.4967463666,84.3565742277,18.9586617128,6.4969248421,31.5504714931
15013,México,Atizapán de Zaragoza,10.3325457573,23.3725858983,48.6936748342,8.0231356987,0.4061021231,15.0103454636
15014,México,Atlacomulco,16.2590216048,11.3968783287,73.8799568561,11.0270907303,19.3640257139,27.9544036389
15015,México,Atlautla,19.3671528992,19.1065394643,85.5443486206,27.3226542938,34.8092783365,16.1719036793
15016,México,Axapusco,16.0825831011,10.5374328692,79.879938999,9.0468841304,8.7066910951,18.1990492771
15017,México,Ayapango,12.1694307485,13.1779471089,75.3249663828,21.1788435679,9.6033168983,18.523083818900002
15018,México,Calimaya,12.2315844207,19.8638948457,59.6082794839,7.8591368868,2.8503237831,18.6751488976
15019,México,Capulhuac,11.7049519495,22.0962248949,75.6677888389,9.6584915392,3.5845331472,16.719843576
15020,México,Coacalco de Berriozábal,5.2136454383,17.9552587239,36.0352829133,1.746597682,0.0848021725,14.8057089221
15021,México,Coatepec Harinas,30.9291587475,8.8555404712,90.1330838049,14.1600780863,39.0887324575,22.6936543193
15022,México,Cocotitlán,8.9651833374,14.5943187342,60.3037266166,14.6250672551,9.7445968571,18.9580006189
15023,México,Coyotepec,12.6883778005,21.5604136337,49.1099950383,9.6333633944,3.8755526072,13.0948845568
15024,México,Cuautitlán,5.7669516665,14.5953789801,33.3180046276,2.5164212022,2.3928763467,13.5080374938
15025,México,Chalco,12.2197102895,24.4825142,59.9898971665,16.3229942822,9.7480870401,26.1936446043
15026,México,Chapa de Mota,24.1152403638,8.35102837,87.4685803388,11.3175380669,41.6541480231,29.0396481513
15027,México,Chapultepec,7.9365781168,9.4857319967,50.9952222243,6.8902600167,2.681186601,16.5935714996
15028,México,Chiautla,11.4126584911,18.903679977,74.9266180293,12.7919690395,6.7002147697,22.3330017898
15029,México,Chicoloapan,10.1324693909,23.7155445778,49.2446838302,7.441609913,1.523329473,23.4430653432
15030,México,Chiconcuac,10.3538039473,34.5436643263,85.2755749215,11.5427414234,7.9372556321,22.4778458891
15031,México,Chimalhuacán,15.3852190283,25.0160068094,70.8318052923,18.8556953287,6.3900043255,24.3849157949
15032,México,Donato Guerra,37.0598101169,11.2818716144,95.0068758438,28.3981318545,64.0236544785,38.8415762094
15033,México,Ecatepec de Morelos,10.4657518612,24.9193912831,49.7079725493,7.227454105,1.641818326,17.7292434019
15034,México,Ecatzingo,19.3506797937,10.3727144866,86.8377871542,28.4810126582,49.3319268636,11.1462728551
15035,México,Huehuetoca,8.6800506386,13.8044974982,39.4975405239,6.5002089657,1.9353420242,22.3215486278
15036,México,Hueypoxtla,18.1493363084,25.2527503179,78.3586797201,9.9421399245,10.205301349400001,19.1526620833
15037,México,Huixquilucan,9.9570485349,19.1464864556,59.7658791113,9.0537740877,6.6042039345,13.6382045055
15038,México,Isidro Fabela,17.1078097986,17.6025759032,78.2964794979,13.436267606,21.6830489446,19.6317333391
15039,México,Ixtapaluca,11.1275925402,23.0719299305,59.8183313409,14.6864915958,9.1079088773,27.9972194535
15040,México,Ixtapan de la Sal,24.4721223703,6.0522166299,79.4334922592,11.9750068638,23.3366089524,19.8177334752
15041,México,Ixtapan del Oro,39.5310496428,3.1324418392,91.8300054955,26.0670452464,58.3806557978,17.9336874886
15042,México,Ixtlahuaca,20.2742745001,8.854091668,78.3616740616,10.4575260734,48.8927208776,22.3309290718
15043,México,Xalatlaco,17.000635205,22.4956270572,83.2575437349,18.6795733946,15.8451404815,21.0417494049
15044,México,Jaltenco,9.6240491984,13.2257639845,55.9656016238,4.0844252251,1.1740111249,18.0137919352
15045,México,Jilotepec,19.2489979073,9.181830692,74.1731810758,8.8757128804,33.8707013959,27.6256001557
15046,México,Jilotzingo,14.8676648033,13.3819787679,67.8748771103,12.8943107253,11.8154091385,7.2282712304
15047,México,Jiquipilco,22.212076638,9.8637443024,88.1821080852,13.1721329417,34.4965458731,24.5236971745
15048,México,Jocotitlán,16.1954234681,10.8826225138,75.6751604337,10.0795508811,24.5420898359,22.7850408945
15049,México,Joquicingo,21.3022682953,6.1569120234,84.9709976588,13.0381786582,19.1282137897,22.63639216
15050,México,Juchitepec,19.2759295007,14.1918614247,85.5259951565,17.9089478064,9.5707692985,20.1931489726
15051,México,Lerma,13.3205394535,13.3637396849,58.969706712,9.634871483,8.9358760384,21.7176294256
15052,México,Malinalco,25.8173134771,12.2757373522,85.2903101228,12.8489864014,36.9344751242,21.7491406164
15053,México,Melchor Ocampo,11.7470644803,19.3124612423,55.0175197013,10.2411051726,2.5982265517,15.526060132
15054,México,Metepec,8.88357828,16.0859557299,43.5701244043,6.2367561801,3.4684202783,13.5946248761
15055,México,Mexicaltzingo,11.3520883371,28.0970879186,80.992386368,9.5094689543,5.4668814104,13.7384385735
15056,México,Morelos,27.595664178,10.2429872807,88.5414076737,16.9802017644,46.9223837143,30.5202586471
15057,México,Naucalpan de Juárez,11.4093249328,20.392547498,45.2109564523,8.8115329772,3.6535937445,14.6680558766
15058,México,Nezahualcóyotl,10.2326447264,23.7271095198,54.9939260041,7.1491640627,0.6766287995,17.4310668231
15059,México,Nextlalpan,12.9507765069,22.0411149006,65.4365523006,13.1305601875,5.2117013048,24.6615115764
15060,México,Nicolás Romero,13.542715872,18.8453521518,49.3287304942,9.3437564611,12.7108279146,18.2482259903
15061,México,Nopaltepec,16.9826121062,7.1643352072,82.8474310367,5.0202640868,4.4188782847,14.6555105243
15062,México,Ocoyoacac,10.2717494845,16.9566612787,59.5253690507,8.1745500067,10.5957242335,18.437681723
15063,México,Ocuilan,23.7116991631,13.0901894177,86.1019892178,15.8747979451,43.7259889955,24.4209960948
15064,México,El Oro,19.2918931674,7.4003194288,83.7203883873,12.6670204234,34.5441465545,24.4092669564
15065,México,Otumba,15.4433742328,11.3405583084,86.5708069699,9.2630898463,6.1453241533,9.7461968747
15066,México,Otzoloapan,31.8946188341,3.0549327354,86.7993273543,16.3677130045,50.5325112108,23.2062780269
15067,México,Otzolotepec,20.9052953239,14.4445984712,77.3622214741,16.8395513795,24.2839599896,27.6896957072
15068,México,Ozumba,14.7502549495,22.8960680155,82.7521255929,18.1619855036,17.7534684132,14.6242132546
15069,México,Papalotla,10.3993105429,20.5688020684,75.7540936512,7.239299052,1.8385521402,23.384085033
15070,México,La Paz,13.4351868382,23.0555151424,66.1245979725,18.4660836369,13.738932193,24.2851516122
15071,México,Polotitlán,17.5939345891,7.7768989361,79.3998884265,8.9658025008,15.9997340377,23.3148412437
15072,México,Rayón,10.9085914359,7.8381140658,51.5170395672,7.4114007186,2.7759351796,15.2376693423
15073,México,San Antonio la Isla,8.1930103322,11.1469761495,50.6738136594,6.0242712326,2.2835515392,18.109959384
15074,México,San Felipe del Progreso,31.9366544881,8.5640581824,93.6420190418,17.9066260864,64.1362382334,34.5496215241
15075,México,San Martín de las Pirámides,10.9529012851,15.001331767,79.2086786396,6.8114671689,5.2796054372,13.722259781
15076,México,San Mateo Atenco,10.1398884102,17.8997360291,49.2433883578,7.8953074784,9.195805607,21.4743849334
15077,México,San Simón de Guerrero,22.1718602455,0.925401322,73.9943342776,16.581680831,49.4806421152,25.8545797923
15078,México,Santo Tomás,26.3036985987,2.3546979095,86.2049161498,14.3579140822,34.5968297726,15.4950608776
15079,México,Soyaniquilpan de Juárez,16.6721184035,7.2897708028,72.3022643588,6.814123566,25.5872068743,23.3568004081
15080,México,Sultepec,30.697231377,10.0190336515,83.6806725318,19.5371186581,66.8701914533,28.8760938243
15081,México,Tecámac,6.7806142973,22.2695988158,43.556358937,4.81572411,0.9866971108,17.1984073993
15082,México,Tejupilco,26.5900808658,5.6509009982,81.4461385436,19.1442912231,42.4349135515,26.3473813431
15083,México,Temamatla,8.9884853263,13.1130226468,53.5550261119,16.9362460644,3.3669575369999998,14.2630227131
15084,México,Temascalapa,14.3141444977,15.5787165926,70.1596671542,9.5343725038,8.2456475919,23.9238125185
15085,México,Temascalcingo,27.0503796448,12.1944252924,84.8079261389,13.5187898324,40.834701612,35.3927123464
15086,México,Temascaltepec,28.5378968762,4.550066633,89.4387314945,17.7484050417,54.5664927934,23.6290058892
15087,México,Temoaya,26.7198894201,12.1194057066,90.1666173659,19.316825642,47.1729717568,30.7637626007
15088,México,Tenancingo,18.8404424434,15.7760282384,78.1448724228,12.0113729933,20.6394872328,21.1358183628
15089,México,Tenango del Aire,12.4419311902,14.8831473804,74.8922943254,18.0110140127,6.380510538,14.5886475423
15090,México,Tenango del Valle,18.8724433816,18.6212396527,73.2963790727,11.7915209672,14.5944292831,23.9946899991
15091,México,Teoloyucan,11.2694327391,25.9007643838,56.8915784712,6.7050846512,8.793856155,21.1686562187
15092,México,Teotihuacán,10.5289817439,15.1134845555,68.2590737589,7.2392524218,4.2303829479,15.1421986405
15093,México,Tepetlaoxtoc,13.0132316328,10.7166413267,76.9643525322,9.6701040672,12.8178487037,16.2249682516
15094,México,Tepetlixpa,17.4681117131,28.5179784954,81.0337445128,17.7906944832,23.82680353,13.5710518583
15095,México,Tepotzotlán,9.9935133323,22.2636279214,48.3164357626,6.1173869349,8.9437695548,13.7742616031
15096,México,Tequixquiac,14.4571915656,33.306291496,71.7997086914,4.223409208,12.8690137409,13.7233350761
15097,México,Texcaltitlán,25.2439412933,4.5449569681,84.0243976239,13.8931917033,34.9002224091,26.0707328328
15098,México,Texcalyacac,12.0890341025,9.4956095569,74.6579538493,11.9460894425,5.7994690627,29.7937512763
15099,México,Texcoco,8.4861612407,22.9254015805,60.2735783665,13.120433632,7.4401813096,19.7065568956
15100,México,Tezoyuca,12.9414598898,26.1122672878,71.8841990684,14.236114477,41.7606324794,22.708962976
15101,México,Tianguistenco,15.1072883618,18.4358884397,74.674429592,13.7327568094,15.5371857017,22.0585636689
15102,México,Timilpan,20.5081141487,5.8082026108000004,85.2706243252,4.7853541495,27.8150820147,25.6441258377
15103,México,Tlalmanalco,8.8082301731,14.2172596454,52.4590038726,21.188602445,8.6727083979,21.2046374687
15104,México,Tlalnepantla de Baz,10.5701554545,18.4317060857,42.2962862374,6.7639081007,0.6279500309,18.0510352663
15105,México,Tlatlaya,30.244833165,5.5820530555,83.2032023015,22.3999941434,63.311594603,30.8949788209
15106,México,Toluca,12.7037035226,15.0711762232,51.6185073646,6.9645766982,10.3261353562,21.0472863109
15107,México,Tonatico,23.431271246,6.3450658885,82.435381514,6.5884560406,8.895453915,12.901653755
15108,México,Tultepec,10.5745047337,22.0957654299,50.7031363752,7.681444427,0.8320148205,21.026217704
15109,México,Tultitlán,8.7200664112,21.2676164797,42.2339949186,5.1733913335,1.5349980664,18.0753170574
15110,México,Valle de Bravo,20.829111154,9.9381853603,81.8298244177,13.6263864588,19.191043306,16.7843731439
15111,México,Villa de Allende,32.8753408942,10.2081531619,91.2531350363,17.8711194084,56.5065285092,30.1810040753
15112,México,Villa del Carbón,24.7756935481,8.6424224918,88.0649283023,18.2111769421,40.0300026356,30.4995288659
15113,México,Villa Guerrero,32.077148313,12.25506054,91.7286280353,14.088063899,32.0042296689,25.9858618009
15114,México,Villa Victoria,36.2528482616,9.0189551827,92.514787429,18.4570515782,66.7874693539,31.9635744489
15115,México,Xonacatlán,14.4285652046,14.9990123871,74.9979218324,9.8262789559,12.1441578117,17.9792028774
15116,México,Zacazonapan,29.5722078668,2.4117140396,86.5058857307,7.7519379845,28.5099052541,18.14527706
15117,México,Zacualpan,31.8433321616,4.2975152371,86.1889421495,15.3380810301,60.3455436967,26.7074163691
15118,México,Zinacantepec,16.2637127076,14.2713522999,63.2528179101,10.5087171331,13.7165300959,19.6362283232
15119,México,Zumpahuacán,30.0051391234,9.1256148594,91.7333529109,26.7381249541,60.1717935541,21.9587401806
15120,México,Zumpango,11.6755923091,21.8245020787,58.5956052159,7.2860518739,3.9768459122,20.8513778526
15121,México,Cuautitlán Izcalli,6.6968044628,21.8934388963,37.2158938212,3.3331407854,2.7697356458,15.7567942121
15122,México,Valle de Chalco Solidaridad,15.8280227909,32.3454473431,66.1760237781,16.1215658937,0.9970303375,24.350000259
15123,México,Luvianos,34.9195552788,4.8866963394,89.1613684533,20.6466100662,56.8499520399,29.3440083637
15124,México,San José del Rincón,38.9014584863,8.0075757938,94.9189576197,23.1033992971,70.3117842572,18.5818668811
15125,México,Tonanitla,13.3505699847,26.1957926901,68.2101304501,11.3526853919,8.6379127982,17.6048889411
16001,Michoacán,Acuitzio,27.529695835,20.6833857798,85.4440913698,30.1665058838,38.71508888,34.8090358045
16002,Michoacán,Aguililla,40.6182479461,39.0088202844,85.889424059,24.7735900794,26.7407126547,31.0659690653
16003,Michoacán,Álvaro Obregón,28.817214563,16.0986612936,84.032119727,9.1749240859,35.7642541475,34.2006989798
16004,Michoacán,Angamacutiro,35.3267110352,17.5908178259,84.1645897652,11.4257729134,31.8313166909,31.9395835121
16005,Michoacán,Angangueo,23.3216332381,15.0076188365,78.3694101221,21.2459434934,39.9194578572,34.1079062178
16006,Michoacán,Apatzingán,30.0560299652,40.0881778062,73.4723831174,24.2106531476,22.1828093893,32.6682977684
16007,Michoacán,Aporo,27.7432712215,10.6280193237,87.1980676329,19.7722567288,38.5093167702,28.7784679089
16008,Michoacán,Aquila,36.2973110822,11.7771545689,77.8786000683,51.7851599557,52.7367205875,48.1928081441
16009,Michoacán,Ario,28.7196587637,29.407816917,77.4212577515,26.7534225597,40.4358557607,24.0852029816
16010,Michoacán,Arteaga,28.1664024279,16.0397815878,77.9211919532,24.217006239,22.7738660264,20.6036430359
16011,Michoacán,Briseñas,26.9553407309,14.8250018948,75.9214465146,7.389777178,6.6591234389,29.9546184808
16012,Michoacán,Buenavista,40.9136085162,36.1179483513,90.6511145197,26.6487120861,32.9152290155,29.0192716232
16013,Michoacán,Carácuaro,35.8695652174,9.2514822134,84.4985177866,29.1131422925,53.557312253,39.9209486166
16014,Michoacán,Coahuayana,34.9034117469,10.4967884784,85.2045313205,19.4080405033,11.9602405055,33.0341655381
16015,Michoacán,Coalcomán de Vázquez Pallares,35.8319240696,12.9135610712,73.6072172998,18.03188293,20.7196058641,28.9918996929
16016,Michoacán,Coeneo,34.1096892328,35.1441462689,78.7641114668,11.1933818228,37.1919751257,37.6910325322
16017,Michoacán,Contepec,28.9650637703,18.0982942926,87.524575243,10.8949298506,34.8035332687,37.9078375454
16018,Michoacán,Copándaro,31.4993481095,15.6714471969,82.2555410691,7.8617992177,20.7561929596,26.7144719687
16019,Michoacán,Cotija,34.3157872556,24.5621692802,74.9834431292,5.0997552236,23.2744513936,29.1883017725
16020,Michoacán,Cuitzeo,32.5509817685,20.9355966475,82.4254132343,13.0164137287,39.3899106087,30.6838974808
16021,Michoacán,Charapan,34.5222782198,22.2911790809,90.6086313293,43.0558189799,65.0933630756,31.1423188488
16022,Michoacán,Charo,28.0887415736,20.576385985799998,78.643196714,13.9759235775,29.2781468692,22.4370698331
16023,Michoacán,Chavinda,41.1284859903,26.3245470578,81.6551119513,6.0872593129,23.1062059526,25.4426427498
16024,Michoacán,Cherán,25.1385154002,17.2455802885,85.3516357976,34.574114758,71.6858786398,32.1337025429
16025,Michoacán,Chilchota,29.7257595191,26.5900470611,84.0757211623,35.1610244276,53.7310067378,43.8598192852
16026,Michoacán,Chinicuila,38.3418485834,17.9749187181,83.0469112866,32.0483046911,29.0989317232,21.9925685091
16027,Michoacán,Chucándiro,42.4634555476,16.8943206326,81.308411215,8.3872513779,40.0431344357,21.7109992811
16028,Michoacán,Churintzio,33.2123411978,20.0414830179,75.1620430386,3.7334716101,15.9968887737,26.3417163599
16029,Michoacán,Churumuco,33.8715114423,17.373973409,87.0813302542,42.0581548325,64.2630903623,30.2658780484
16030,Michoacán,Ecuandureo,39.8847791293,23.438910422,79.8530408345,4.5485335253,19.020802991,29.0939953774
16031,Michoacán,Epitacio Huerta,31.2305310229,29.475643841,87.5862088584,6.9748682058,39.8128804124,34.1588209539
16032,Michoacán,Erongarícuaro,29.2114400658,24.9038355665,80.3335339038,17.9672158356,41.7716440264,37.6513032506
16033,Michoacán,Gabriel Zamora,32.4912070618,16.8767928707,72.1636625916,21.9434558284,37.2921554071,29.520332687
16034,Michoacán,Hidalgo,30.0346259159,26.932478282,81.2329033147,14.7774220382,33.7200335064,40.413948836
16035,Michoacán,La Huacana,31.7780477809,16.2290578614,85.6005182383,29.3515606614,46.4636553147,31.2476453801
16036,Michoacán,Huandacareo,33.8449216677,21.0124375114,77.732164292,6.087528468,14.5257968004,28.3067412037
16037,Michoacán,Huaniqueo,40.4570806693,29.8054686437,72.6159706162,6.8426064481,35.0156441301,25.1394368113
16038,Michoacán,Huetamo,32.2943045436,16.3128826853,71.695264641,31.3840512755,50.5836467283,33.8052058926
16039,Michoacán,Huiramba,29.3857493857,11.0442260442,79.8402948403,15.9213759214,24.0786240786,24.9017199017
16040,Michoacán,Indaparapeo,33.5473564913,23.3354028699,86.7355186613,20.0795605181,37.8391278586,38.5418848711
16041,Michoacán,Irimbo,32.1964770356,18.9919350379,87.512057215,13.9918376649,35.0277481244,30.9821443735
16042,Michoacán,Ixtlán,42.721539556,23.7759832804,83.2714748709,13.1846983908,23.2786900587,43.2903922417
16043,Michoacán,Jacona,33.7027687884,25.9400709716,62.2530097124,10.2864543245,9.3112624487,26.3538211499
16044,Michoacán,Jiménez,32.8435123082,28.9725317057,71.3266609094,6.9896349049,37.27543791,30.6862149912
16045,Michoacán,Jiquilpan,27.0690603416,23.1483014692,70.7840523008,7.2084341019,12.4434668166,29.0762766613
16046,Michoacán,Juárez,30.0376624124,23.9079638973,87.1209449088,9.7656906711,36.674061558,36.9074265005
16047,Michoacán,Jungapeo,30.2895741121,25.0497305615,88.3419908588,16.776797904,60.2020655633,33.2960947008
16048,Michoacán,Lagunillas,33.8872403561,24.0751730959,76.4589515331,7.7151335312,16.8545994065,32.0079129575
16049,Michoacán,Madero,36.7568023338,17.1568365393,90.1625989327,38.142875494,33.2431022344,45.4091769875
16050,Michoacán,Maravatío,30.682710595,18.9518076525,87.1628195319,12.325049698,43.0385773411,42.027514563
16051,Michoacán,Marcos Castellanos,24.0331982937,36.8919379303,80.6946253059,3.4849190827,12.3157828961,22.7002271776
16052,Michoacán,Lázaro Cárdenas,17.3109889952,14.8945488198,43.8403692806,17.3448547296,12.7255564336,26.628452006
16053,Michoacán,Morelia,15.2418897014,22.1364901163,52.7728416961,9.0625316446,11.366164141,24.9461410827
16054,Michoacán,Morelos,35.7998885173,19.7463768116,82.0373467113,7.497212932,43.5340022297,23.1744704571
16055,Michoacán,Múgica,31.1102033775,21.9419270275,82.5830113398,25.1350757379,35.5421722734,33.3892749082
16056,Michoacán,Nahuatzen,28.6292335582,9.853191924,89.1433438102,50.6062456113,79.0407726187,55.7438148255
16057,Michoacán,Nocupétaro,37.529342723,12.9401408451,87.1919014085,36.6930751174,45.5399061033,28.007629108
16058,Michoacán,Nuevo Parangaricutiro,26.5083780774,31.0866972208,70.7628888603,20.590302813,25.2454597884,36.2909807629
